course_id,course_title,course_category,course_level,module_title,lesson_id,lesson_title,lesson_description,quiz_id,quiz_title,question_id,question,option_a,option_b,option_c,option_d,correct_answer,difficulty,points,order_index
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Control Flow and Functions,c53ee1e4-3a56-4d34-a24c-ca84515d3d13,Lambda and Built-in Functions,Anonymous functions and Python built-ins.,c96c0903-2835-4464-a5d4-4a4ca9d689de,Lambda and Built-in Functions - Quiz,0e4b404a-1f18-494a-870a-f48bff07c1ff,"What common mistake should you avoid when working with concepts from ""Lambda and Built-in Functions""?",Skipping video timestamps and guessing answers randomly.,Assuming Lambda and Built-in Functions is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing lambda and built-in functions with unrelated programming concepts not covered in this video.,Confusing lambda and built-in functions with unrelated programming concepts not covered in this video.,easy,1,4
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,aa9e3400-cac7-4e9d-9986-bbd475f30284,Lists and List Comprehensions,Creating and manipulating lists.,e4add69a-4ba7-4036-9322-7faa097cc201,Lists and List Comprehensions - Quiz,8b429bc6-b823-4d90-a17b-67aa6e07a609,"What is the primary focus of ""Lists and List Comprehensions"" in ""Data Structures"" (Python for Everybody)?",Photoshop layer management,Legal contract drafting,Creating and manipulating lists.,Manual memory allocation in C,Creating and manipulating lists.,easy,1,0
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,30d8242b-b90a-44ff-9e63-5e0b2ec90968,Lists and List Comprehensions,Creating and manipulating lists.,41a86047-bf07-4595-b790-7f79361ec398,Lists and List Comprehensions - Quiz,671f0e46-ca41-46fb-a251-c2211fc7d052,"What is the primary focus of ""Lists and List Comprehensions"" in ""Data Structures"" (Python for Everybody)?",Creating and manipulating lists.,Manual memory allocation in C,Photoshop layer management,Legal contract drafting,Creating and manipulating lists.,easy,1,0
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,aa9e3400-cac7-4e9d-9986-bbd475f30284,Lists and List Comprehensions,Creating and manipulating lists.,e4add69a-4ba7-4036-9322-7faa097cc201,Lists and List Comprehensions - Quiz,f07c3270-2bd1-4cd7-842b-fda2f25fa5b1,"In the video for ""Lists and List Comprehensions"", which concept is correctly associated with the lesson content?",The lesson skips creating and manipulating lists entirely.,Understanding Creating and manipulating lists — as explained in the lesson video for Lists and List Comprehensions.,Using manual memory allocation in c is the main idea of Lists and List Comprehensions.,The video claims Lists and List Comprehensions is unrelated to Programming.,Understanding Creating and manipulating lists — as explained in the lesson video for Lists and List Comprehensions.,easy,1,1
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,30d8242b-b90a-44ff-9e63-5e0b2ec90968,Lists and List Comprehensions,Creating and manipulating lists.,41a86047-bf07-4595-b790-7f79361ec398,Lists and List Comprehensions - Quiz,79e411c4-210e-452f-8092-1c40ce531642,"In the video for ""Lists and List Comprehensions"", which concept is correctly associated with the lesson content?",Using manual memory allocation in c is the main idea of Lists and List Comprehensions.,The video claims Lists and List Comprehensions is unrelated to Programming.,The lesson skips creating and manipulating lists entirely.,Understanding Creating and manipulating lists — as explained in the lesson video for Lists and List Comprehensions.,Understanding Creating and manipulating lists — as explained in the lesson video for Lists and List Comprehensions.,easy,1,1
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,30d8242b-b90a-44ff-9e63-5e0b2ec90968,Lists and List Comprehensions,Creating and manipulating lists.,41a86047-bf07-4595-b790-7f79361ec398,Lists and List Comprehensions - Quiz,8224ffc0-a82e-4aec-847e-cd14141164ab,"Which task best reflects what you practice in ""Lists and List Comprehensions"" (30 min lesson)?",Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding creating and manipulating lists.,Apply creating and manipulating lists to solve a hands-on exercise from Data Structures (covered in 30 min).,Memorizing Lists and List Comprehensions without practicing the video demo.,Apply creating and manipulating lists to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,aa9e3400-cac7-4e9d-9986-bbd475f30284,Lists and List Comprehensions,Creating and manipulating lists.,e4add69a-4ba7-4036-9322-7faa097cc201,Lists and List Comprehensions - Quiz,edc022ca-5eba-4b37-b407-d8b6767f6512,"Which task best reflects what you practice in ""Lists and List Comprehensions"" (30 min lesson)?",Apply creating and manipulating lists to solve a hands-on exercise from Data Structures (covered in 30 min).,Memorizing Lists and List Comprehensions without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding creating and manipulating lists.,Apply creating and manipulating lists to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,aa9e3400-cac7-4e9d-9986-bbd475f30284,Lists and List Comprehensions,Creating and manipulating lists.,e4add69a-4ba7-4036-9322-7faa097cc201,Lists and List Comprehensions - Quiz,8f7c65eb-74bd-40fe-881f-33a42cf2520b,"Which statement correctly describes ""Lists and List Comprehensions"" as taught in Python for Everybody (beginner)?",The video states Lists and List Comprehensions has no relation to Data Structures.,This lesson is optional and never assessed in Python for Everybody.,Lists and List Comprehensions contradicts all principles of Programming.,This beginner-level lesson in Programming explains creating and manipulating lists with examples shown in the video.,This beginner-level lesson in Programming explains creating and manipulating lists with examples shown in the video.,easy,1,3
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,30d8242b-b90a-44ff-9e63-5e0b2ec90968,Lists and List Comprehensions,Creating and manipulating lists.,41a86047-bf07-4595-b790-7f79361ec398,Lists and List Comprehensions - Quiz,723a7cf8-7d15-45d7-8ac2-d6b31a11dd7f,"Which statement correctly describes ""Lists and List Comprehensions"" as taught in Python for Everybody (beginner)?",Lists and List Comprehensions contradicts all principles of Programming.,This beginner-level lesson in Programming explains creating and manipulating lists with examples shown in the video.,The video states Lists and List Comprehensions has no relation to Data Structures.,This lesson is optional and never assessed in Python for Everybody.,This beginner-level lesson in Programming explains creating and manipulating lists with examples shown in the video.,easy,1,3
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,30d8242b-b90a-44ff-9e63-5e0b2ec90968,Lists and List Comprehensions,Creating and manipulating lists.,41a86047-bf07-4595-b790-7f79361ec398,Lists and List Comprehensions - Quiz,0a71b822-191f-4664-82c0-4e08f33bc614,"What common mistake should you avoid when working with concepts from ""Lists and List Comprehensions""?",Confusing lists and list comprehensions with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Lists and List Comprehensions is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing lists and list comprehensions with unrelated programming concepts not covered in this video.,easy,1,4
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,aa9e3400-cac7-4e9d-9986-bbd475f30284,Lists and List Comprehensions,Creating and manipulating lists.,e4add69a-4ba7-4036-9322-7faa097cc201,Lists and List Comprehensions - Quiz,a7dbd16f-a0d2-43e0-8ac7-f3fae06a9cb0,"What common mistake should you avoid when working with concepts from ""Lists and List Comprehensions""?",Assuming Lists and List Comprehensions is identical to manual memory allocation in c.,Rushing through without noting the key steps shown at 15:00.,Confusing lists and list comprehensions with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Confusing lists and list comprehensions with unrelated programming concepts not covered in this video.,easy,1,4
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,b70ca148-274d-44af-b1c6-dacca78ebb1b,Tuples and Sets,Immutable sequences and unordered collections.,634c79d2-46b6-403c-bfdb-340c4d9224a4,Tuples and Sets - Quiz,98b93325-77fd-47e7-be60-5b907095e9d7,"What is the primary focus of ""Tuples and Sets"" in ""Data Structures"" (Python for Everybody)?",Legal contract drafting,Immutable sequences and unordered collections.,Manual memory allocation in C,Photoshop layer management,Immutable sequences and unordered collections.,easy,1,0
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,b70ca148-274d-44af-b1c6-dacca78ebb1b,Tuples and Sets,Immutable sequences and unordered collections.,634c79d2-46b6-403c-bfdb-340c4d9224a4,Tuples and Sets - Quiz,fd37106f-aec3-492d-bbb9-5b6f9ce271fd,"In the video for ""Tuples and Sets"", which concept is correctly associated with the lesson content?",Understanding Immutable sequences and unordered collections — as explained in the lesson video for Tuples and Sets.,Using manual memory allocation in c is the main idea of Tuples and Sets.,The video claims Tuples and Sets is unrelated to Programming.,The lesson skips immutable sequences and unordered collections entirely.,Understanding Immutable sequences and unordered collections — as explained in the lesson video for Tuples and Sets.,easy,1,1
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,b70ca148-274d-44af-b1c6-dacca78ebb1b,Tuples and Sets,Immutable sequences and unordered collections.,634c79d2-46b6-403c-bfdb-340c4d9224a4,Tuples and Sets - Quiz,c599b946-1944-47be-b1a1-43bff9ac2ab9,"Which task best reflects what you practice in ""Tuples and Sets"" (30 min lesson)?",Memorizing Tuples and Sets without practicing the video demo.,Only reading slides and ignoring the 30 min walkthrough.,Copying code without understanding immutable sequences and unordered collections.,Apply immutable sequences and unordered collections to solve a hands-on exercise from Data Structures (covered in 30 min).,Apply immutable sequences and unordered collections to solve a hands-on exercise from Data Structures (covered in 30 min).,easy,1,2
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,b70ca148-274d-44af-b1c6-dacca78ebb1b,Tuples and Sets,Immutable sequences and unordered collections.,634c79d2-46b6-403c-bfdb-340c4d9224a4,Tuples and Sets - Quiz,fc4d7b11-25bb-4146-b5e0-0e90056c244d,"Which statement correctly describes ""Tuples and Sets"" as taught in Python for Everybody (beginner)?",This lesson is optional and never assessed in Python for Everybody.,Tuples and Sets contradicts all principles of Programming.,This beginner-level lesson in Programming explains immutable sequences and unordered collections with examples shown in the video.,The video states Tuples and Sets has no relation to Data Structures.,This beginner-level lesson in Programming explains immutable sequences and unordered collections with examples shown in the video.,easy,1,3
3aa805fc-4d61-44cc-915e-7cee49c50feb,Python for Everybody,Programming,beginner,Data Structures,b70ca148-274d-44af-b1c6-dacca78ebb1b,Tuples and Sets,Immutable sequences and unordered collections.,634c79d2-46b6-403c-bfdb-340c4d9224a4,Tuples and Sets - Quiz,8adaa2ca-cdb7-417c-bb43-a7dbfc8c6169,"What common mistake should you avoid when working with concepts from ""Tuples and Sets""?",Rushing through without noting the key steps shown at 15:00.,Confusing tuples and sets with unrelated programming concepts not covered in this video.,Skipping video timestamps and guessing answers randomly.,Assuming Tuples and Sets is identical to manual memory allocation in c.,Confusing tuples and sets with unrelated programming concepts not covered in this video.,easy,1,4
